date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:49	312/312	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:49%20GMT	http://www.decorationjf.ch/images/social/facebook_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/facebook_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	312/312	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:49%20GMT	http://www.decorationjf.ch/images/social/facebook_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/facebook_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	310/310	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:49%20GMT	http://www.decorationjf.ch/images/social/flickr_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/flickr_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	310/310	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:50%20GMT	http://www.decorationjf.ch/images/social/flickr_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/flickr_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	316/316	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:50%20GMT	http://www.decorationjf.ch/images/social/google_voice_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/google_voice_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	316/316	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:51%20GMT	http://www.decorationjf.ch/images/social/google_voice_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/google_voice_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	315/315	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:51%20GMT	http://www.decorationjf.ch/images/social/google_wave_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/google_wave_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	315/315	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:51%20GMT	http://www.decorationjf.ch/images/social/google_wave_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/google_wave_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	315/315	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:51%20GMT	http://www.decorationjf.ch/images/social/google_talk_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/google_talk_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	315/315	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:51%20GMT	http://www.decorationjf.ch/images/social/google_talk_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/google_talk_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	312/312	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:51%20GMT	http://www.decorationjf.ch/images/social/linkedin_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/linkedin_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	312/312	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:51%20GMT	http://www.decorationjf.ch/images/social/linkedin_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/linkedin_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	311/311	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:52%20GMT	http://www.decorationjf.ch/images/social/myspace_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/myspace_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	311/311	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:52%20GMT	http://www.decorationjf.ch/images/social/myspace_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/myspace_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	310/310	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:52%20GMT	http://www.decorationjf.ch/images/social/paypal_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/paypal_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	310/310	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:52%20GMT	http://www.decorationjf.ch/images/social/paypal_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/paypal_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	307/307	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:52%20GMT	http://www.decorationjf.ch/images/social/rss_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/rss_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	307/307	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:52%20GMT	http://www.decorationjf.ch/images/social/rss_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/rss_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	309/309	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:52%20GMT	http://www.decorationjf.ch/images/social/skype_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/skype_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	309/309	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:52%20GMT	http://www.decorationjf.ch/images/social/skype_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/skype_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	310/310	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:53%20GMT	http://www.decorationjf.ch/images/social/tumblr_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/tumblr_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	310/310	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:53%20GMT	http://www.decorationjf.ch/images/social/tumblr_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/tumblr_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	311/311	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:53%20GMT	http://www.decorationjf.ch/images/social/twitter_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/twitter_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	311/311	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:53%20GMT	http://www.decorationjf.ch/images/social/twitter_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/twitter_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	309/309	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:53%20GMT	http://www.decorationjf.ch/images/social/vimeo_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/vimeo_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	309/309	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:53%20GMT	http://www.decorationjf.ch/images/social/vimeo_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/vimeo_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	309/309	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:53%20GMT	http://www.decorationjf.ch/images/social/yahoo_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/yahoo_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	309/309	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:53%20GMT	http://www.decorationjf.ch/images/social/yahoo_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/yahoo_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	311/311	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:54%20GMT	http://www.decorationjf.ch/images/social/youtube_16.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/youtube_16.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	311/311	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:54%20GMT	http://www.decorationjf.ch/images/social/youtube_32.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/social/youtube_32.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	302/302	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:54%20GMT	http://www.decorationjf.ch/images/controls.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/controls.html	(from http://www.decorationjf.ch/css/template.css)
17:42:49	311/311	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:54%20GMT	http://www.decorationjf.ch/images/colorbox/controls.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/colorbox/controls.html	(from http://www.decorationjf.ch/css/colorbox.css)
17:42:49	310/310	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:37:54%20GMT	http://www.decorationjf.ch/images/colorbox/loading.gif	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/colorbox/loading.html	(from http://www.decorationjf.ch/css/colorbox.css)
17:43:00	320/320	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:06%20GMT	http://www.decorationjf.ch/images/prettyPhoto/default/sprite.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/default/sprite.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:00	322/322	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:06%20GMT	http://www.decorationjf.ch/images/prettyPhoto/default/sprite_x.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/default/sprite_x.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:00	322/322	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:06%20GMT	http://www.decorationjf.ch/images/prettyPhoto/default/sprite_y.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/default/sprite_y.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:00	325/325	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:06%20GMT	http://www.decorationjf.ch/images/prettyPhoto/default/sprite_next.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/default/sprite_next.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:00	325/325	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:06%20GMT	http://www.decorationjf.ch/images/prettyPhoto/default/sprite_prev.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/default/sprite_prev.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	327/327	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:06%20GMT	http://www.decorationjf.ch/images/prettyPhoto/default/default_thumb.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/default/default_thumb.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	320/320	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:06%20GMT	http://www.decorationjf.ch/images/prettyPhoto/default/loader.gif	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/default/loader.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	332/332	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:07%20GMT	http://www.decorationjf.ch/images/prettyPhoto/facebook/default_thumbnail.gif	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/facebook/default_thumbnail.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	326/326	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:07%20GMT	http://www.decorationjf.ch/images/prettyPhoto/light_rounded/loader.gif	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/light_rounded/loader.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	333/333	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:07%20GMT	http://www.decorationjf.ch/images/prettyPhoto/dark_rounded/contentPattern.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/dark_rounded/contentPattern.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	317/317	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:07%20GMT	http://www.decorationjf.ch/images/prettyPhoto/dark/sprite.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/dark/sprite.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	319/319	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:07%20GMT	http://www.decorationjf.ch/images/prettyPhoto/dark/sprite_x.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/dark/sprite_x.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	319/319	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:07%20GMT	http://www.decorationjf.ch/images/prettyPhoto/dark/sprite_y.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/dark/sprite_y.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	322/322	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:08%20GMT	http://www.decorationjf.ch/images/prettyPhoto/dark/sprite_next.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/dark/sprite_next.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	322/322	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:08%20GMT	http://www.decorationjf.ch/images/prettyPhoto/dark/sprite_prev.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/dark/sprite_prev.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	324/324	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:08%20GMT	http://www.decorationjf.ch/images/prettyPhoto/dark/default_thumb.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/dark/default_thumb.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	317/317	------	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202019%2015:38:08%20GMT	http://www.decorationjf.ch/images/prettyPhoto/dark/loader.gif	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/prettyPhoto/dark/loader.html	(from http://www.decorationjf.ch/css/prettyPhoto.css)
17:43:01	1542/1542	------	200	untouched ('')	image/png	etag:%22606-4ec014d9b7a00%22	http://www.decorationjf.ch/images/pagination.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/pagination.png	(from http://www.decorationjf.ch/css/slider.css)
17:43:01	1025/1025	------	200	untouched ('')	image/png	etag:%22401-4ec014d5e7100%22	http://www.decorationjf.ch/images/jspTrack.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/jspTrack.png	(from http://www.decorationjf.ch/css/jquery.jscrollpane.css)
17:43:01	1105/1105	------	200	untouched ('')	image/png	etag:%22451-4ec014d3fec80%22	http://www.decorationjf.ch/images/jspDrag.png	D:/Projets/Jf%20deco/Jf%20deco/www.decorationjf.ch/images/jspDrag.png	(from http://www.decorationjf.ch/css/jquery.jscrollpane.css)
